open_time,open,high,low,close,volume,macd,signal,hist
2022-12-31,16607.48,16799.23,16470.0,16672.87,333304.41429,-723.2327138305845,-842.8302062948726,119.59749246428805
2023-01-03,16672.78,16991.87,16605.28,16831.85,543377.29236,-677.9613375547997,-809.8564325468581,131.89509499205838
2023-01-06,16831.85,17176.99,16679.0,17127.83,447083.7499,-611.1553152583328,-770.116209089153,158.96089383082017
2023-01-09,17127.83,18000.0,17104.66,17943.26,749815.55957,-486.8011346527419,-713.4531942018708,226.65205954912892
2023-01-12,17943.26,21258.0,17892.05,20954.92,1217097.94952,-143.57867252981669,-599.47828986746,455.89961733764335
2023-01-15,20952.76,21647.45,20551.01,21134.81,747028.0522,141.3142385070023,-451.31978419256757,592.6340226995699
2023-01-18,21132.29,22755.93,20407.15,22667.21,940381.00533,485.1532515585641,-264.0251770423413,749.1784286009054
2023-01-21,22666.0,23371.8,22292.37,22916.45,893611.61656,768.8963728774943,-57.44086705837415,826.3372399358684
2023-01-24,22917.81,23816.73,22300.0,23009.65,928126.05058,989.8746431658037,152.02223498646143,837.8524081793423
2023-01-27,23009.65,23960.54,22534.88,23742.3,724638.36604,1210.170158141933,363.65181961755576,846.5183385243772
2023-01-30,23743.37,23812.66,22500.0,23732.66,877845.67301,1368.2062435717562,564.5627044083958,803.6435391633604
2023-02-02,23731.41,24255.0,23204.62,23326.84,862874.7095,1444.0584900643953,740.4618615395957,703.5966285247996
2023-02-05,23327.66,23433.33,22628.13,23240.46,782629.67089,1480.1396690536203,888.3974230424005,591.7422460112198
2023-02-08,23242.42,23452.0,21451.0,21625.19,1021542.94514,1362.6872632012564,983.2553910741717,379.4318721270847
2023-02-11,21625.19,22090.0,21351.07,21773.97,677188.00387,1267.005437952812,1040.0054004498998,227.00003750291216
2023-02-14,21774.63,25250.0,21532.77,23517.72,1187708.24586,1316.7048006447403,1095.345280488868,221.35952015587236
2023-02-17,23517.72,25192.0,23339.37,24271.76,1014126.46131,1400.7892038860518,1156.4340651683046,244.3551387177472
2023-02-20,24272.51,25250.0,23574.69,24182.21,1102365.1523,1443.5602981191514,1213.859311758474,229.70098636067746
2023-02-23,24182.21,24599.59,22722.0,23157.07,933294.839,1378.8420352177964,1246.8558564503385,131.9861787674579
2023-02-26,23157.07,23897.99,23020.97,23141.57,750170.82107,1311.1870767028558,1259.722100500842,51.46497620201376
2023-03-01,23141.57,24000.0,21971.13,22354.34,874557.06741,1180.4397778469574,1243.8656359700653,-63.4258581231079
2023-03-04,22354.34,22662.09,22157.08,22410.0,479850.96875,1068.990244237957,1208.8905576236439,-139.9003133856868
2023-03-07,22409.41,22557.91,20042.72,20362.22,1037638.66768,806.1343390544025,1128.3393139097957,-322.2049748553932
2023-03-10,20362.21,22150.0,19549.09,21997.11,1477233.23131,721.4249621834751,1046.9564435645316,-325.53148138105644
2023-03-13,21998.05,26386.87,21813.88,24285.66,1968700.97666,829.3982428437666,1003.4448034203785,-174.0465605766119
2023-03-16,24285.66,27756.84,24123.0,26907.49,1435120.98263,1113.6896935850891,1025.4937814533207,88.19591213176841
2023-03-19,26907.49,28472.0,26827.22,28105.47,1270374.96647,1419.2988963757562,1104.2548044378077,315.04409193794845
2023-03-22,28107.81,28868.05,26601.8,27454.47,439005.08658,1590.630335640515,1201.529910678349,389.100424962166
2023-03-25,27454.46,28194.4,26508.14,27124.91,188555.25353,1680.4478412110184,1297.313496784883,383.1343444261354
2023-03-28,27124.9,29184.68,26631.78,28028.53,266954.03605,1803.750925732511,1398.6009825744086,405.14994315810236
2023-03-31,28028.53,28819.71,27511.71,28171.87,145802.22584,1891.2348702922864,1497.127760117984,394.1071101743023
2023-04-03,28171.87,28775.0,27200.24,28170.01,189640.21828,1938.075512095049,1585.3173105133972,352.75820158165175
2023-04-06,28170.01,28182.05,27711.0,27938.38,84361.01085,1934.210083170201,1655.095865044758,279.1142181254429
2023-04-09,27938.38,30550.0,27800.0,30200.42,168275.29942,2089.5869683923847,1741.9940857142833,347.59288267810143
2023-04-12,30200.43,31000.0,29637.4,30466.93,189967.79634,2208.7680953511626,1835.3488876416593,373.4192077095033
2023-04-15,30466.93,30595.6,29240.65,29430.27,108303.61696,2194.275951568423,1907.134300427012,287.1416511414109
2023-04-18,29430.27,30485.0,28010.0,28243.65,225459.47462,2063.256568814788,1938.3587541045674,124.89781471022047
2023-04-21,28243.65,28374.02,27125.0,27590.6,148520.56057,1884.9980031951054,1927.6866039226752,-42.68860072756979
2023-04-24,27590.59,30036.0,26942.82,28415.29,234665.11914,1789.6425115763195,1900.077785453404,-110.43527387708446
2023-04-27,28415.29,29890.0,28378.86,29230.45,170195.82067,1759.5660151618686,1871.975431395097,-112.40941623322851
2023-04-30,29230.45,29969.39,27666.95,28669.86,155010.71918,1671.2303440091055,1831.826413917899,-160.59606990879342
